,English,Yoruba
541,Idle hands are the ones obliged to remove grass specks from their in-law's eyes.,Ọwọ́ àìdilẹ̀ ní ń yọ koríko lójú àna ẹ̀.
542,"Honor is always bought dear, filthiness cheap, and idleness at an indifferent price.","Ọ̀wọ́n là ń ra ògo, ọ̀pọ̀ là ń ra ọ̀bùn, iyekíye là ń ra ìmẹ́lẹ́."
543,It is a reckless home owner who is met with alarms when he ventures outside.,Ọ̀yájúu baálé ní ń pàdé ìbòsí lọ́nà.
544,A masochistic woman hardens her head against her husband.,Pamí-nkú obìnrín ṣorí bẹmbẹ sọ́kọ.
545,The most one can expect of the blacksmith is confined to the smithy.,Pátápátá alágbẹ̀dẹ ò ju ilé àrọ lọ.
546,Carefully is the manner in which a beautiful person walks; gently is the manner in which a prince steps.,Pẹ̀lẹ́ larẹwà ń rìn; jẹ́jẹ́ lọmọ ọlọ́jà ń yan.
547,"An elderly person's manner of dancing must be very gentle, because the whole body has become worn to a rag.",Pẹ̀lẹ́-pẹ̀lẹ́ nijó àgbà; ara gbogbo ló di àkísà tán.
548,The mud of the Ìjèṣà: it splashes on one and will not be washed off.,"Pẹ̀tẹ̀pẹ́tẹ̀ Ìjèṣà, ó ta sẹ́ni lára kò wọ́n."
549,Straight and upright is the way one would walk; it is money that forces one to sneak about.,San là ń rìn; ajé ní ń múni pá kọ̀rọ̀.
550,The insignificant thing is attempting an earth-shaking feat; the person with only nine fingers is lifting a spoon.,Sesere ń dá gọ́ọ́bú; oníkamẹ́sàn-án ń gbé ṣíbí.
551,"Move away, move over here! When one moves until one is against the walls of one's father's house, one stands steadfast.","Sún mọ ọ̀hún, sún mọ́ ìhín! Bí a bá kan ògiri ilée baba ẹni, ṣe là ń dúró gbọin-gbọin."
552,"The demijohn insults the bottle, saying the latter has a long snout.","Ṣágo ń búgò, ó ló ṣẹnu gbáṣọ́rọ́."
553,The elderly person who acts his proper part will always be respected as an elder.,Ṣàgbà-ṣàgbà ò níí sé àgbà títí láí.
554,The tripe presents itself as fat; the bone presents itself as meat.,"Ṣàkì ń ṣe bí ọ̀rá, egungun ń ṣe bí ẹran."
555,Ṣáláporẹ́ does not know its peer inside water.,Ṣáláporẹ́ ò mọ ẹgbẹ́ ẹ̀ nínú omi.
556,"Moderate your preening and strutting, beautiful woman of Ṣàpọ́n.","Ṣe bóo ti mọ, ẹlẹ́wàa Ṣàpọ́n."
557,“Who is there whose opinion matters?” is the attitude that makes the farmer come into town dressed only in a loin cloth.,“Ta ní ń bẹ níbẹ̀?” làgbẹ́ fi ń sán ìbàǹtẹ́ wọ̀lú.
558,Who knows O'kolo in Ọ̀yọ́?,Ta ní mọ Òkolo lÓyọ̀ọ́?
559,What would a dog be doing in a mosque?,Ta ní ń jájá ní mọ́ṣáláṣí?
560,At whose dinner table is the dog wagging its tail?,Ta ní ń jẹun tájá ń jùrù?
561,Spinach is never disgraced.,Tẹ̀tẹ̀ kì í tẹ́.
562,The turkey knows towards whom it farts.,Tòlótòló mọ ẹni tó ń yìnbọn ìdí sí.
563,"Only an imbecile asserts that there is none like him or her; his or her likes are numerous, numbering more than millions.",Wèrè èèyàn ní ń wípé irú òun ò sí; irú ẹ̀ẹ́ pọ̀ ó ju ẹgbàágbèje lọ.
564,The call goes out for a carpenter and the woodpecker presents itself.,Wọ́n ń pe gbẹ́nàgbẹ́nà ẹyẹ àkókó ń yọjú.
565,“Go buy bean fritters for me so we can eat them together”: that spells uncertainly about one's right to send the person concerned on an errand.,“Yan àkàrà fún mi wá ká jìjọ jẹ ẹ́”: àìtó èèyàn-án rán níṣẹ́ ní ń jẹ́ bẹ́ẹ̀.
566,It is only a mark of respect when one calls Òkóró a kolanut tree; any kolanut that might grow on his head would turn out to be slimy.,Yíyẹ́ là ń yẹ́ Òkóró sí tí à ń pè é nígi obì; obì tí ì bá so lórí ẹ̀ ní ń ya abidún.
567,"A child lacks wisdom, and some say that what is important is that the child does not die; what kills more surely than lack of wisdom?","A bímọ kò gbọ́n, a ní kó má ṣàá kú; kí ní ń pa ọmọ bí àìgbọ́n?"
568,"A sacrifice was prescribed for the vulture, but it refused to sacrifice; a sacrifice was prescribed for the ground-hornbill, but it declined to sacrifice; a sacrifice was prescribed for the pigeon, and it gathered the prescribed materials and made the sacrifice.","A dẹ́bọ fún igúnnugún, ó ní òun kò rú; a dẹ́bọ fún àkàlà, ó ní òun kò rú; a dẹ́bọ fún ẹyẹlé, ẹyẹlé gbẹ́bọ, ó rúbọ."
569,We grab a dog with the hands and it escapes; thereafter we beckon it with two fingers.,"A fọwọ́ mú ajá o lọ, a ṣẹ̀ṣẹ̀ ń fi ìka méjì pè é."
570,You are given some stew and you add water; you must be wiser than the cook.,A fún ọ lọ́bẹ̀ o tami si; o gbọ́n ju ọlọ́bẹ̀ lọ.
571,One does not enter into the water and then run from the cold.,A kì í bọ́ sínú omi tán ká máa sá fún òtútù.
572,One does not engage in a dyeing trade in Ìṣokùń people there wear only white.,A kì í dá aró nÍṣokùń àlà là ń lò.
573,One does not weigh the head down with a load that belongs to the belly.,A kì í dá ẹrù ikùn pa orí.
574,One does not fight to save another person's head only to have a kite carry one's own away.,A kì í du orí olórí kí àwòdì gbé tẹni lọ.
575,One does not compete with another for a chieftaincy title and also show the way to the king's house to the competitor.,A kì í duni lóyè ká fọ̀nà ilée Baálẹ̀ hanni.
576,One does not shave a head in the absence of the owner.,A kì í fá orí lẹ́yìn olórí.
577,One does not leave one elder sitting to walk another elder part of his way.,A kì í fi àgbà sílẹ̀ sin àgbà.
578,One does not dive under water without knowing how to swim.,A kì í fi àì-mọ̀-wẹ̀ mòòkùn.
579,One does not use oneself as an ingredient in a medicine requiring that the ingredients be pulverized.,A kì í fi ara ẹni ṣe oògun alọ̀kúnná.
580,One does not leave cloth in a bundle while bargaining over it.,A kì í fi aṣọ ṣèdìdí yọwó.
581,One does not go to bed while a snake is on the roof.,A kì í fi ejò sórí òrùlé sùn.
582,One does not smear blood (from a woman's deflowering) on a Muslim charm; a de-virgined woman does not give birth to a “female” child.,A kì í fi ẹ̀jẹ̀ ìbálé pa tírà; alákoto ò bí abo ọmọ.
583,One does not ignore leprosy to treat a rash.,A kì í fi ẹ̀tẹ̀ sílẹ̀ pa làpálàpá.
584,One does not brush off antelope meat with squirrel meat.,A kì í fi ẹran ikún gbọn ti àgbọ̀nrín nù.
585,One does not use a sword to kill a snail.,A kì í fi idà pa ìgbín.
586,One does not throw a snail at a god.,A kì í fi ìgbín sọ̀kò sórìṣà.
587,One does not go to bed while there is a fire on one's roof.,A kì í fi iná sórí òrùlé sùn.
588,One does not because of shyness expose oneself to a disease.,A kì í fi ìtìjú kárùn.
589,One does not as a joke say one's mother has collapsed.,A kì í fi ìyá ẹní dákú ṣeré.
590,One does not tease a warrior by saying there is a war (or an invasion.),A kì í fi ogun dán ẹ̀ṣọ́ wò.
591,One does not hide something in one's hand and yet swear [that one knows nothing about it].,A kì í fi ohun sọ́wọ́ búra.
592,One does not make a gift of someone else's property when it is not one's own.,A kì í fi ohun-olóhun tọrẹ bí kò ṣe tẹni.
593,One does not hide the farm from the pawned worker.,A kì í fi oko sin fún ìwọ̀fà.
594,One does not position the commander of the army at the rear of the column.,A kì í fi olórí ogun ṣe ìfagun.
595,One does not leave the person one has a quarrel with and face his lackey.,A kì í fi oníjà sílẹ̀ ká gbájúmọ́ alápẹpẹ.
596,One does not rely on money to contest a chieftaincy reserved for the strong.,A kì í fi owó du oyè-e alágbára.
597,One does not consume salt according to one's greatness.,A kì í fi ọlá jẹ iyọ̀.
598,One does not show the throat the way to the stomach.,A kì í fi ọ̀nà ikùn han ọ̀fun.
599,One does not show the squirrel the way to the river.,A kì í fi ọ̀nà odò han ikún.
600,One does not ignore one matter to attend to another matter.,A kì í fi ọ̀rọ̀ sílẹ̀ gbọ́ ọ̀rọ̀.
601,One does not grab hold of a person who has pulled a knife.,A kì í gbá ẹni tó yọ̀bẹ mú.
602,One does not carry elephant meat on one's head and dig cricket holes with one's big toe.,A kì í gbé ẹran erin lérí ká máa fẹsẹ̀ wa ihò ìrẹ̀.
603,One does not sit by a river and argue whether the soap will foam or will not foam.,A kì í gbé odò jiyàn-an ọṣẹ́ hó tàbí kò hó.
604,One does not throw a toad away and inquire after its young.,A kì í gbé ọ̀pọ̀lọ́ sọnù ká tún bèrèe jàǹto.
605,One does not carve a tall statue without resting its hand on something.,A kì í gbẹ́ àwòrán gàgàrà ká má fi ọwọ́ ẹ ti nǹkan.
606,One should not expect flight from the flightless chicken; one should not expect striding from a chameleon.,A kì í gbójú-u fífò lé adìẹ àgàgà; a kì í gbójú-u yíyan lé alágẹmọ.
607,One does not deliver a verdict after hearing only one side.,A kì í gbọ́ ẹjọ́ ẹnìkan dájọ́.
608,One does not eat “I almost” in a stew.,A kì í jẹ “Mo fẹ́rẹ̀ẹ́” lọ́bẹ̀.
609,One does not list vultures among edible meats.,A kì í ka igún mọ́ ẹran jíjẹ.
610,One does not count a god's grove as part of the town.,A kì í ka ilé òrìṣà kún ìlú.
611,One does not count a fetus among living children.,A kì í ka oyún inú kún ọmọ ilẹ̀.
612,One does not enumerate children for the parents.,A kì í ka ọmọ fún òbí.
613,One does not so resent having a child that one names it What-is-this-that-has-happened?,A kì í kọ ọmọọ́ bí ká sọ ọ́ ní Èwolódé?
614,One does not chase two rats and avoid coming up with nothing.,A kì í léku méjì ká má pòfo.
615,One does not have children at one's rear and yet refuse food.,A kì í lọ́mọ lẹ́yin kọ oúnjẹ.
616,One does not acknowledge the husband for one's child and also acknowledge her illicit lover.,A kì í mọ ọkọ ọmọ ká tún mọ àlèe rẹ̀.
617,One does not hold a gun carelessly.,A kì í mú ìbọn tetere.
618,One does not opt to work on the farm and also opt to go argue one's case and avoid neglecting one or the other.,A kì í mú oko mú ẹjọ́ kí ọ̀kan má yẹ̀.
619,One does not chain the child of a person who offers too low a price for one's wares.,A kì í mú ọmọ oǹdọ́pọ̀ dè.
620,One does not take a child destined for poverty to Ìlọ́rọ̀.,A kì í mú ọmọ òṣì lọ sí Ìlọ́rọ̀.
621,One does not devote oneself to the home and devote oneself to the farm and not wind up neglecting one of them.,A kì í múlé móko kọ́kan má yẹ̀.
622,One does not have a thousand cowries (or six pence) at home and go chasing abroad for a thousand cowries.,A kì í ní ẹgbàá nílé wá ẹgbàá ròde.
623,"One does not kill the imbecile within one's home, because of the day when the one from outside might visit one.","A kì í pa asínwín ilé, nítorí ọjọ́ tí tòde yó bàá wá sílé."
624,One does not kill the vulture; one does not eat the vulture; one does not offer the vulture as a sacrifice to one's head.,"A kì í pa igún, a kì í jẹ igún, a kì í fi igún bọrí."
625,One does not dare a wicked person to do his worst.,A kì í pé kí òṣìkà ṣe é ká wò ó.
626,One does not suffer the reputation of being a thief and yet go seeking to dance with kids (baby goats).,A kì í peni lólè ká máa gbé ọmọ ẹran jó.
627,One does not send a shirker to go see what the morning looks like outside.,A kì í rán ọ̀lẹ wo ojú ọjọ́ àárọ̀.
628,One does not collect water from a spring to dump in the deep.,A kì í re nísun lọ dà síbú.
629,One does not see chickens about and throw one's corn to the dog.,A kì í rí adìẹ nílẹ̀ ká da àgbàdo fún ajá.
630,No one ever sees the leavings of the god Orò.,A kì í rí àjẹkù orò.
631,One does not see a bàtá drum on the ground and use one's mouth to mimic its sound.,A kì í rí bàtá nílẹ̀ ká fẹnu sín in jẹ.
632,One does not see leaves lying about and scoop up feces with one's bare hand.,A kì í rí ewé nílẹ̀ ká fọwọ́ fámí.
633,One does not find helpers willing to help with one's load and yet sprout a hump on one's back “from carrying too heavy a load”.,A kì í rí ẹ́ni ranni lẹ́rù ká yọké.
634,One does not see the look on a leopard's face and then taunt the leopard.,A kì í rí ojú ẹkùn ká tọ́ ẹkùn.
635,One does not run from the herald of the masquerader and collide with the masquerader himself.,A kì í sá fún àjíà ká dìgbò lu eégún.
636,One does not walk one's secret lover across a river; the causes of huge disasters are usually insignificant in themselves.,A kì í sin àlè kọjá odò; ohun tí ńṣe ọṣẹ́ ò tó nǹkan.
637,"One does not tell an Ọ̀yọ́ person that his knife is sharp, for only then will he say he has not even honed it yet.",A kì í sọ pé abẹ Ọ̀yọ́ mú; nígbà náà ni yó sọ pé bẹ́ẹ̀ ni òun ò tíì pọn.
638,One does not discuss secret matters in the presence of a tattler.,A kì í sọrọ ìkọ̀kọ̀ lójú olófòófó.
639,One cannot be asleep and also be able to vouch for one's anus.,A kì í sùn jẹ́rìí ìdí.
640,One does not flaunt one's ability to make a fist in the face of a leper's child.,A kì í ṣe fáàárí ẹ̀ṣẹ́ dídì sọ́mọ adẹ́tẹ̀.
641,One does not drool in jest in the presence of the child of an epileptic.,A kì í ṣe fáàárí itọ́ dídà sọ́mọ a-kú-wárápá.
642,One does not do a favor and then camp by it.,A kì í ṣoore tán ká lóṣòó tì í.
643,One does not engage in two trades without having one consumed by goats.,A kì í ṣòwò méjì kẹ́ran má jẹ ọ̀kan.
644,One does not wait until the heat of the battle to start looking for palm-leaf midrib.,A kì í ti ojú ogun wẹ́fọ́n.
645,One does not count the fingers of a person who has only nine in his/her presence.,A kì í ti ojú oníka-mẹ́sàn-án kà á.
646,"One should not be too embarrassed to eat a jackal with one's host; as he helps himself, one also helps oneself.","A kì í tijú bá baálé ilé jẹ akátá; bó bá mú, ìwọ náà a mú tìẹ."
647,One should not look for a white-clad person in the stall of palm-oil sellers.,A kì í wá aláṣọ-àlà nísọ̀ elépo.
648,One does not wallow in poverty and yet kill an elephant for public distribution.,A kì í wà nínú ìṣẹ́ ká perin tọrẹ.
649,One does not complain about being looked at and be vindicated.,A kì í wíjọ́ọ wíwò ká jàre.
650,One does not praise a child in his presence; only backsliding results.,A kì í yin ọmọdé lójú ara ẹ̀; ìfàsẹ́yìn ní ń kángun ẹ̀.
