,english,yoruba
598,"He started back-pedalling, feeling his way out of the bank with clumsy, unmeasured footsteps. But, momentarily, he hesitated in front of Cashier Number One and saw that those huge piles of new naira notes were still standing, yet unclaimed. But they were not for him! And he bit his lips.","Ó sì bẹ̀rẹ̀ si í fẹ̀yìn rìn padà, lọ sí ọ̀nà ìta pẹ̀lú ìrìn ẹsẹ̀ lílọ́, tí kò wo ibi tí ó ń lọ. ṣùgbón, ó bá ara rẹ̀ níwájú olùtọ́jú owó àkọ́kọ́, ó sìrí ipé òkìtì owó náà kò tí ì kúrò níbẹ̀, wọn kò sì rẹ́ni gbàá. Kì í ṣe tirẹ̀! Ó sì gé ètè rẹ̀ jẹ."
599,The bank security man - an ex-servicemen of World War Two fame moved closer to Alamu with a questioning look and escorted him out with some disparaging remarks which he muttered under his breath.,"Ẹ̀ṣọ́ ilé Ìfowópamọ́sí náà tí ó jẹ́ ajagun fẹ̀yìntì nínú ogun àgbáyé kejì súnmọ́ Àlàmú pẹ̀lú ìwò tó ń ṣè béèrè, ó sìn-ín jáde pẹ̀lú ọ̀rọ̀ àbùkù."
600,He was newly-appointed as the bank's security man and had apparently not met Alamu before.,"Wọ́n ṣẹ̀ṣẹ̀ gba ẹ̀ṣọ́ yìí siṣẹ́ ní ilé ìfowópamọ́ sí yìí ni, kò sì tí ì bá Àlàmú pàdé rí."
601,"The security man tapped his fingers three times. He observed that people had started looking at him, taking interest in what he was doing. He was glad to be so noticed to be seen doing his job. performing his duty.","Ẹ̀ẹ̀mẹ́ tani ẹ̀ṣọ́ náà tàka. Ó rí i pé àwọn ènìyàn ti ń wo òun, tí ó sì dùn mọ́ ọn, wọ́n rí i pé òun ń ṣiṣẹ́ òun bí iṣẹ́. Inú rẹ̀ dùn pé wọ́n ṣàkíyèsí òun pé òun ń ṣiṣẹ́ òun."
602,"Alamu had rushed inside his car that day, took a bad look at the slip in his hand, and tore it to pieces.","Àlàmú kù gìrì wọnú mọ́tò rẹ̀ lọ́jọ́ náà, tí ó sì wo ìwé pélébé ọwọ́ rẹ̀ níwò burúkú, ó sì fàá ya sí wẹ́wẹ́."
603,Very soon the bank's authorities would be trailing him for his seventy naira debt.,Kò níí pẹ́ tí àwọn olùṣàkóso ilé ìfowópamọ́sí á máa wáa kiri fún gbèsè àádọ́rin náírà rẹ̀.
604,"He started his car engine and drove like a possessed man through the city's streets, meandering around the  blind corners dangerously. A lurid glow of smoke from the car’s silencer chased after him .","Ó ṣáná sọ́kọ̀ rẹ̀, ó sì wà ábí ẹni táyé ń ṣe ni àwọn òpópónà ìlú, tí ó sì ń wa ìwàkuwà ní àwọn ọ̀nà kọ̀rọ̀ ìlú torótoró. Èéfín tó pòkudu láti ara agbẹ̀du mọ́tò ń sáré tẹ̀lé e."
605,That was a day Alamu would never forget...,Ọjọ́ mánigbàgbé ni ọjọ́ yìí jẹ́fún Àlàmú…
606,"Now as he looked at himself in the mirror inside the sitting room, he seemed to understand the day he visited the bank reason for the curious looks from people the other his appearance, his ble appearance! He shook his head sadly out of pity for the battered figure that gazed back at him from inside the mirror - his own figure.","Nísinsìnyí, bí ó ṣe ń wo ara rẹ̀ nínú dígí ní ìyàrá àlejò, òye ìwò ìyanu tí àwọn ènìyàn ń wò ó lọ́jọ́ tí ó lọsí ilé ifowópamọ́sí yé e. Ó mirí pẹ̀lú ìbànújẹ́ àti ìkáàánú fún nǹkan rádaràda tí ó ń rí nínú dígí – Àwòrán ara rẹ̀."
607,"Alamu knew that as long as he left his hair, moustache and beard shaved, people would continue taking him for the eccentric bar-beach prophet preaching salvation, calling sinners to repentance, for the crazy road-side magician shouting abracadabra performing wonders with his wand... Or - God forbid!, for a mental patient, fresh from his escape from the herbalist's lunatic asylum!","Àlàmú mọ̀ pé níwọ̀nìgbà tí òun bá ti fi irun orí, irunmú àti irùngbọ̀n rẹ̀ sílẹ̀ láìfá, àwọn ènìyàn á máa fi òun pe wèrè wòlíì etí òkun tí ó ń wàásù ìgbàlà fún àwọn ẹlẹ́ṣẹ̀, tàbí wèrè onídán lẹ́gbẹ̀ẹ́títì tí ó ń pidán pẹ̀lú ọ̀pá ìpidán rẹ̀…. tàbí ….Ọlọ́run májẹ̀ẹ́! Wèrè tuntun tó ṣẹ̀ṣẹ̀ já kúrò ní ọgbà ìtọ́jú wèrè babaláwo."
608,"That was why Alamu's mother seeing him now, hesitated when she entered the house. She was in town on a casual visit to Alamu. There used to be no ceremony about Mama's visit.",Èyí ló fà á tí ìyá Àlàmú fi yarí nígbà tó wọ inú ilé. Ìyá náà wá síì gboro láti wá bẹ Àlàmú  wò láì rò tẹ́lè. Kò sí nǹkan bààbàrà kankan nípa ìbẹ̀wò màmá.
609,"The old woman would just come into the house unannounced and at a time most convenient to her. Most of the time, however, she often felt satisfied with occasional messages from her son, and would not trouble herself coming to town, That was the reason she'd kept off for such a long time...","Ìyá àgbàlagbà náà á kàn wọ inú ilé wá láìsọ tẹ́lẹ̀ lásìkò tó bá wù ú. Ní ọ̀pọ̀ ìgbà, iṣẹ́ gbogbo ìgbà tíọmọ rẹ̀ ń rán sí i máa ń tẹ́ ẹ lọ́rùn, kò sì ní da ara rẹ̀ láàmú láti wá síì gboro. Ìdí nìyẹn tó fi pẹ́ ẹ tó èyí…"
610,The last time she came to town was Tinu's naming ceremony. She spent five days. Five hectic days.,Ìgbà ìkómọjáde Tinú ni ó ti wá sígboro kẹ́yìn. Ó lo ọ́jọ́ márùn-ún. Ọjọ́ márùn-ún gbáko pẹ̀lú iṣẹ́ àṣelàágùn.
611,"Mama and Labake never saw eye all through. Labake would not allow Mama to feed the new baby, the traditional way. Mama was always contesting that, letting Labake know that she fed her husband that way.","Làbákẹ́ àti màmá kò ríra lójúkojú fún gbogbo àsìkò náà. Làbákẹ́ ò ní jẹ́ kí màmá fún ọmọ tuntun náà lóúnjẹ nílànà ìbílẹ̀. Màmá á wá ṣàròyé, ó wá jẹ́ kí Làbákẹ́ mọ̀ pé bí òun ṣe fún ọkọ rẹ̀ lóúnjẹ nìyẹn."
612,Labake would not allow Mama to carry the baby for too long. She would remind Mama that they did not purchase the cot for nothing.,Làbákẹ́ kì í jẹ́ kí màmá gbé ọmọ náà pẹ́ jù. Á rán màmá létí pé àwọn kò ra ibùsùn ọmọ dé lásán.
613,"Labake's reluctance to breast-feed the child was one other bone of contention, then her refusal to sing to the child to lull her to sleep.",Ìlọ́ra Làbákẹ́ sí fífún ọmọ lọ́mú tún jẹ́ kókó ìjà mìíràn àti àìlè kọrin láti rẹ ọmọ náà tẹ́.
614,Mama and Labake took opposite stands in all things. There was nothing they did not contest with each other over Tinu.,Kókó ọ̀rọ̀ ọ̀tọ̀ọ̀tọ̀ ni Làbákẹ́ àti Màmá máa ń dúró lé nínú gbogbo nǹkan. Kò sí nǹkan tí wọn ò jiyàn sí lórí ọ̀rọ̀ Tinú.
615,"And at the end of the fifth day, Mama left for home in annoyance.","Lẹ́yìn ọjọ́ karùn-ún, Màmá bínú lọ ilé."
616,"Here was Mama again on yet another visit. But this time, she was visiting her son for a purpose - a different purpose.","Màmá lótún dé báyìí, fún ìbẹ̀wò mìíràn lọ́tẹ̀ yìí. Ó wá bẹ ọmọ rẹ̀ wò fún ìdí kan ni, ìdí tó yàtọ̀."
617,"She put down her basket and for a brief period, stood gazing at the bearded, bushy-haired man in front of her.","Ó gbé apẹ̀rẹ̀ rẹ̀ sílẹ̀ ó sì dúró fún ìgbà díẹ̀, ó ń wo onírùngbọ̀n àti irun orí kíkún tó wà níwájú rẹ̀."
618,"Alamu stood up from the mirror, tumed round and prostrated before his mother in the traditional way.","Àlàmú dìde kúrò níbi dígí, ó kọjú sẹ́yìn, ó sì dọ̀bálẹ̀ kíìyá rẹ̀gẹ́gẹ́ bí àṣà ṣe sọ."
619,That was what the old woman always liked. She cherished the customs of her people so much and always wanted her child to respect the customs too - no matter his position or station in life....,"Nǹkan tí ìyá àgbà náà máa ń ní fẹ̀ẹ́ sí rè é. Ó pọ́n àṣà àti ìṣe àwọn ènìyàn rẹ̀ lé púpọ̀, tí ó sì máa ń fẹ́ kíọmọ rẹ̀ bọ̀wọ̀ fún àṣà náà - ipòkípò àti ipele tí ì bá à wà láyé..."
620,"Whatever amount of extra effort was therefore, to prostrate, Alamu was always ready to spare it for the sake of the old woman - even if that effort was going to strain or break his spinal cord!",Gbogbo ìgbìyànjú tó bá nílò láti dọ̀bálẹ̀ ni Àlàmú máa ń lò nítorí ìyá rẹ̀ – ìgbìyànjú náà ì bá à ṣẹ́  tàbí kán an ní egungun ẹ̀yìn!
621,"For the period he was away in England, he'd been completely out of practice.","Fún gbogbo ìgbà tí ó fi wà nílùú òyìnbó, kò gbìyànjú rẹ̀ rárá."
622,"But ever since his return, his spinal cord together with its muscles had been so reconditioned and now he could prostrate with some ease. Old Mama would want nothing short of it from her only child. Alamu knew this.",Ṣùgbọ́n láti ìgbà tó ti dé ni egungun ẹ̀yìn rẹ̀ ti padà sípò tí ó sì ti lè dọ̀bálẹ̀ pẹ̀lú ìrọ̀rùn. Màmá àgbà kò fẹ́ nǹkan mìíràn rọ́pò èyí lọ́wọ́ ọmọ rẹ̀ kan ṣoṣo. Àlàmú sì mọ èyí.
623,Alamu. Alamu.. Is that you Alamu?' the old woman asked.,Àlàmú. Àlàmú... ṣé ìwọ rè é Àlàmú ? Obìnrin àgbàlagbà yìí bẹ̀rẹ̀.
624,"""Yes Mama. We welcome you Mama'.","Bẹ́ẹ̀ ni màmá, Ẹ káàbọ̀ màmá."
625,"‘Alamu, what is this that I see over your lip? Moustache? And what is this bush that I see over your chin?. Your head too! What's wrong Alamu?.","“Àlàmú, Kí ni èyí tí mò ń wò lókè ètè rẹ yìí? Irunmú? Kítún ni igbó tí mò ń rí lágbọ̀n rẹ yìí? Àti orí rẹ náà! Kí ló ṣẹlẹ̀ Àlàmú?"
626,The way you look Alamu... are you sick? Have you been sick?', Wo bí o ṣe rí Àlàmú... Ṣé ara rẹ kò yá ni? Ṣé ó ti rẹ̀ ọ́ tipẹ́ ni?
627,"""No Mama. No sickness. No problem at all. Did you see anything Mama?",“Rárá màmá. Kò sáìsàn. Kò síì ṣòro rárá. ṣe ẹ rí nǹkankan ni màmá?”
628,"""Did I see anything! Alamu? What a question! You think I don't have eyes to see? As I look at you now I can see many things.","“Ṣé mo rí nǹkankan! Àlàmú? Ẹ ẹ̀ rí ìbéèrè! Ṣé o lérò pé n kò lójú láti ríran? Bí mo ṣe ń wò ọ́yìí, mo rín ǹkan púpọ̀."
629,Things you yourself may never see! What are you telling me? What are you asking me? Alamu? Ha. ha. ha.. Alamu?,Àwọn nǹkan tí ìwọ gan an alára lè má ri! Kí lò ń sọfún mi yìí? Kí lò ń bi mí? Àlàmú? Hà…..hà…….hà…Àlàmú?
630,"The old woman dropped her jaw. She clapped her hands and looked her son up and down, unbelieving.","Ẹnu ya ìyá àgbàlàgbà náà, ó pàtẹ́wọ́, ó sì wo ọmọ rẹ̀ látòkè délẹ̀ láìgbàgbọ́."
631,"Her fears had now been confirmed. She'd got a hint of what she would meet in town ever before she left the village. What she felt in the village was a sudden twitch on the nipples of her wrinkled breasts. She felt the twitch for upwards of one week - and she knew something unusual was going to happen, or had been happening to her son in town.",Ìbẹ̀rù rẹ̀ ṣẹ̀ṣẹ̀ wá fẹsẹ̀ múlẹ̀. Ó ti ní ìfura ohun tí yóò bá ní gboro kí ó tó di pé ó kúrò lábúlé. Ohun tí ó fuúlára lábúlé ni ìdéédé já pàtìní orí ọmú rẹ̀ tó ti hunjọ. Ó ṣe é bá yìí fún ọ̀sẹ̀ kan - ó sì mọ̀ pé nǹkan àìròtẹ́lẹ̀ yóò ṣẹlẹ̀ tàbí ó ti ń ṣẹlẹ̀ sọ́mọ rẹ̀ nígboro.
632,"That was the way she felt on the two previous occasions when Alamu had motor accidents on the Lagos - Ibadan Express Way. Her old breasts twitched, threatened to send out milk! Alamu was her only child who sucked those breasts. And God had given her a gift of telepathy with her son through those saggy breasts of hers.","Bí ó ṣe ṣe é rè é níì gbàméjì ọ̀tọ̀ọ̀tọ̀ tí Àlàmú ní ìjàm̀bá ọkọ̀ ní òpópónà márosẹ̀ Èkó sí Ìbàdàn. Ọmú arúgbó yìí já-pàtì, ó ń lérí láti máa sẹ̀! Àlàmú jẹ́ ọmọ rẹ̀  kan ṣoṣo tí ó mu ọyàn náà. Ọlọ́run sì ti fún un lẹ́bùn fífura sọ́rọ̀ ọmọ rẹ̀ láti ara ọmú náà."
633,"Yes indeed, it was the gift of God. Gift from above.","Bẹ́ẹ̀ ni, ẹ̀bùn tí Ọlọ́run dìídì fún un ni. Ẹ̀bùn àtòkèwá."
634,A gift for all loving and truly devoted mothers. A mother-and-child bond.,"Ẹ̀bùn fún àwọnìyá tó nífẹ̀é, tó sì ní àfọkànsí tòótọ́. Okùn ìyá àti ọmọ. "
635,"A mysterious bond, passing all understanding.","Okùn tó jinlẹ̀, tó ju gbogbo òye lọ."
