English	Yoruba
"Invited Branches: Argentina, Bolivia, Brazil, Britain, Canada, Central America, Central Europe, Chile, Colombia, Cuba, Ecuador, Paraguay, Peru, Philippines, Spain"""	"Áwọn Ẹ̀ka Ọ́fíísì Tó Wá: Ajẹntínà, Bolivia, Brazil, Britain, Kánádà, Central America, Central Europe, Chile, Kòlóńbíà, Cuba, Ecuador, Paraguay, Peru, Philippines, Sípéènì"""
	
On Saturday, July 13, 2019, a Category 1 hurricane made landfall in Louisiana before quickly downgrading to a tropical storm known as Barry.	Ní Saturday, July 13, 2019, ìjì líle kan rọ́ lu ìlú Louisiana, kó tó di pé ọwọ́ wà rọlẹ̀ díẹ̀ tí wọ́n fi wá ń pè é ní Barry.
This tropical storm caused wind damage, flooding, and widespread power outages across the states of Alabama, Louisiana, and Mississippi.	Ìjì líle yìí ba nǹkan jẹ́, ó fa àkúnya omi, ó sì jẹ́ kí iná mànàmáná lọ ní ibi púpọ̀ yí ká ìpínlẹ̀ Alabama, Louisiana, àti Mississippi.
Although no publishers were injured or killed by this storm, 123 were displaced.	Bí o tì lẹ́ jẹ́ pé kò sí akéde kankan tó fara pa tàbí kú nínú ìjì náà, àwọn mẹ́tàlélọ́gọ́fà (123) ni wọ́n di aláìnílé lórí.
Additionally, the storm damaged 27 homes of our brothers and sisters, as well as 5 Kingdom Halls.	Láfikún, ìjì líle náà ba ilé mẹ́tàdínlọ́gọ́rùn-ún (97) tó jẹ́ ti àwọn arákùnrin àti arábìnrin wa jẹ́, pẹ̀lú Gbọ̀ngàn Ìjọba márùn-ún.
Circuit overseers and local elders are shepherding those affected by the storm.	Àwọn alábòójútó àyíká àti àwọn alàgbà ìjọ ń lọ bẹ àwọn tọ́rọ̀ náà kàn wò kí wọ́n lè fún wọn níṣìírí.
Also, publishers in neighboring congregations are providing water, food, and shelter where needed.	Bákan náà làwọn akéde láti àwọn ìjọ tó wà nítòsí ń pèsè omi, oúnjẹ àti ibùgbé níbi tí wọ́n ti nílò wọn.
Efforts to stabilize properties and perform repairs locally are already underway.	Wọ́n ti ń ṣètò bí wọ́n á ṣe tún àwọn ilé tó nílò àtúnṣe ṣe.
Our prayers and support will continue to be with our brothers and sisters in the southern United States as they cope with the aftermath of Tropical Storm Barry.	Àá máa fi àwọn arákùnrin àti àwọn arábìnrin wa ní Gúúsù Amẹ́ríkà tí ìjì líle Barry ṣe lọ́ṣẹ́ sínú àdúrà wa, àá sì máa tì wọ́n lẹ́yìn.
	
On May 31, 2019, a gunman opened fire on employees working in a municipal office building in Virginia Beach, Virginia, United States.	Ní May 31, 2019, ọkùnrin kan bẹ̀rẹ̀ sí í ròjọ̀ ọta ìbọn lu àwọn tó ń ṣiṣẹ́ ní ọ́fíìsì ìlú Virginia Beach, ìpínlẹ̀ Virginia, lórílẹ̀-èdè United States.
Twelve people were killed and four were injured.	Èèyàn méjìlá ló kú, àwọn mẹ́rin sì fara pa.
The United States branch reports that sadly, one of our sisters, LaQuita Brown, was among those killed in this attack.	Ìròyìn tá a gbọ́ láti ẹ̀ka ọ́fíìsì wa ní Amẹ́ríkà fi hàn pé, ó ṣeni láàánú pé arábìnrin wa kan tó ń jẹ́, LaQuita Brown, wà lára àwọn tó kù nínú ìṣẹ̀lẹ̀ burúkú yìí.
Sister Brown was 39 years old and a regular pioneer in the Seaview French Congregation in Norfolk, Virginia.	Ẹni ọdún mọ́kàndínlógójì (39) ni Arábìnrin Brown, aṣáájú-ọ̀nà sì ni nínú Ìjọ Seaview tí wọ́n ti ń sọ èdè Faransé nílùú Norfolk, ìpínlẹ̀ Virginia.
She also served as a Local/Design Construction volunteer.	Arábìnrin yìí máa ń yọ̀ǹda ara rẹ̀ láti ṣisẹ́ pẹ̀lú Ẹ̀ka Tó Ń Yàwòrán Ilé Tó sì Ń Kọ́ Ọ.
The local elders, along with the circuit overseer, are providing Scriptural encouragement and emotional support to Sister Brown’s friends and family.	Àwọn alàgbà tó wà lágbègbè náà àti alábòójútó àyílká wọn ń fún tẹbítọ̀rẹ́ Arábìnrin Brown níṣìírí, wọ́n sì ń tù wọ́n nínú.
We are deeply saddened to hear about the loss of our sister.	Ikú arábìnrin yìí dùn wá gan-an.
We look forward to the time when tragedies like this will no longer occur and there will be an “abundance of peace” on the earth.	À ń retí àsìkò tí irú ìṣẹ̀lẹ̀ burúkú yìí ò ní wáyé mọ́, tí “ọ̀pọ̀lọpọ̀ àlàáfíà” á sì wá káàkiri ayé.
	
A series of more than 100 tornadoes tore through the southeastern United States from April 12 to April 13, 2020.	Ní April 12 àti 13, 2020, ó lé ní ọgọ́rùn-ún (100) ìgbà tí ìjì líle tí wọ́n ń pè ní tornado ṣoṣẹ́ ní apá gúúsù ìlà oòrùn orílẹ̀-èdè Amẹ́ríkà.
The National Weather Service reported that one tornado, which spanned some two miles in width, was one of the largest in recorded history.	Àjọ Tó Ń Bójú Tó Ipò Ojú Ọjọ́ sọ pé ọ̀kan lára ìjì líle náà fẹ̀ tó kílòmítà mẹ́ta, ó wà lára àwọn ìjì líle tó tóbi jù tó tíì jà rí.
The branch immediately contacted circuit overseers in the area to determine how our brothers were affected.	Ẹsẹ̀kẹsẹ̀ ni ẹ̀ka ọ́fíìsì kàn sí àwọn alábòójútó àyíká tó wà ní agbègbè yẹn kí wọ́n lè mọ bí nǹkan ṣe ń lọ sí pẹ̀lú àwọn ará wa.
No brothers or sisters were killed by the severe weather. One sister suffered minor injuries when a tornado hit her home.	Kò sí ìkankan nínú àwọn ará wa tí ìjì náà pa. Àmọ́, arábìnrin kan fara pa díẹ̀ nígbà tí ìjì náà fẹ́ lu ilé rẹ̀.
In total, 63 publishers were displaced, 12 homes were destroyed, and 58 homes sustained damage.	Àwọn akéde mẹ́tàlélọ́gọ́ta (63) ló ní láti kúrò nílé, ilé méjìlá (12) ló wó, ilé méjìdínlọ́gọ́ta (58) ló sì bà jẹ́.
Additionally, five Kingdom Halls were lightly damaged and one Kingdom Hall sustained major damage from a falling tree.	Láfikún síyẹn, Gbọ̀ngàn Ìjọba márùn-ún ló bà jẹ́ díẹ̀, àmọ́ igi kan wó lu Gbọ̀ngàn Ìjọba kan, ó sì bà á jẹ́ gan-an.
Local elders and circuit overseers are continuing to evaluate the situation.	Àwọn alàgbà àtàwọn alábòójútó àyíká ṣì ń kíyè sí bí nǹkan ṣe rí.
They are caring for the immediate practical and spiritual needs of our brothers and sisters, providing much-needed comfort to those who suffered loss.	Wọ́n ń bójú tó ohun táwọn ará nílò nípa tara àti nípa tẹ̀mí, wọ́n sì ń pèsè ìtùnú fáwọn tí àjálù náà bá.​
	
Tropical Depression Florence has inundated large parts of North Carolina, South Carolina, and other states with floodwaters.	Ìjì líle kan tí wọ́n pè ní Florence jà lọ́pọ̀ ibi ní ìpínlẹ̀ North Carolina, South Carolina àtàwọn ìpínlẹ̀ míì lórílẹ̀-èdè Amẹ́ríkà, omíyalé sì tún ṣẹlẹ̀ níbẹ̀.
Initially a Category 4 hurricane, Florence has killed at least 32 people and displaced thousands.	Ìgbà kan wà tí ìjì líle tí wọ́n ń pè ní Florence yìí pa ó kéré tán, èèyàn méjìlélọ́gbọ̀n (32), tó sì sọ ẹgbẹẹgbẹ̀rún èèyàn di aláìrílégbé.
The United States branch reports that no publishers have been killed or seriously injured by the storm, although over 4,000 Witnesses have been displaced.	Ẹ̀ka ọ́fíìsì wa ní Amẹ́ríkà sọ pé kò sí ìkankan lára àwọn akéde wa tó bá ìṣẹ̀lẹ̀ náà lọ tàbí tó fara pa ju bó ṣe yẹ, bó tiẹ̀ jẹ́ pé ó lé ní ẹgbẹ̀rún mẹ́rin (4,000) Ẹlẹ́rìí Jèhófà tí ìjì náà lé kúrò níbi tí wọ́n ń gbé.
Though conditions are improving, some areas are still not accessible due to high floodwaters.	Lóòótọ́, ìjì náà ti jà tán, síbẹ̀ àwọn ibì kan ò tíì ṣeé dé torí omi tó bo gbogbo ibẹ̀.
Current assessments indicate that the storm damaged 351 homes of our brothers and sisters and 21 Kingdom Halls.	Àyẹ̀wò tí wọ́n ṣe gbẹ̀yìn fi hàn pé ọgọ́rùn-ún mẹ́ta àti mọ́kànléláàádọ́ta (351) ilé àwọn ará wa pẹ̀lú Gbọ̀ngàn Ìjọba mọ́kànlélógún (21) ni ìjì náà bà jẹ́.
Food, water, clothing, shelter, and basic medical needs are being coordinated through a Disaster Relief Committee (DRC).	Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù ń ṣiṣẹ́ lórí bí àwọn ará ṣe máa rí oúnjẹ, omi, ibùgbé àti ìtọ́jú ìṣègùn tí wọ́n nílò.
Relief efforts include the work of two tree removal crews who are assisting with the widespread damage.	Àwùjọ méjì kan tún wà tó ń ṣèrànwọ́ láti kó àwọn igi tó wó lulẹ̀ kúrò lágbègbè náà.
With flooding now becoming the major concern, volunteers from local congregations and others invited from elsewhere are coming to assist and will be working under the direction of the DRC.	Ohun tó kù báyìí ni bí wọ́n ṣe máa tún àwọn nǹkan tí omíyalé ti bà jẹ́ ṣe. Àwọn ará láwọn ìjọ tó wà níbẹ̀ àtàwọn tó wá láti ibòmíì ń yọ̀ǹda ara wọn láti bá Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù náà ṣiṣẹ́.
Local elders and circuit overseers are making shepherding visits on those affected.	Àwọn alàgbà ìjọ àti àwọn alábòójútó àyíká tó wà níbẹ̀ sì ń lọ sọ́dọ̀ àwọn tọ́rọ̀ náà kàn láti fún wọn níṣìírí.
We pray for our brothers and sisters who are dealing with difficult circumstances as a result of the recent storm and look forward to the time when we will “feel no dread.	À ń gbàdúrà fún àwọn ará wa tí nǹkan nira fún nítorí ìjì líle tó jà lẹ́nu àìpẹ́ yìí, a sì ń retí ìgbà tí ‘ẹ̀rù kankan’ ò ní bà wá mọ́.
	
Deadly tornadoes ripped through portions of Alabama, Florida, and Georgia, on Sunday, March 3, 2019, resulting in 23 fatalities and dozens of injuries.	Ní Sunday March 3, 2019, ìjì tó le gan-an jà láwọn apá ibì kan ní ìpínlẹ̀ Alabama, Florida àti Georgia, ó gbẹ̀mí èèyàn mẹ́tàlélógún (23), ọ̀pọ̀ èèyàn ló sì fara pa.
The United States branch reports that there were no deaths among our brothers.	Ẹ̀ka ọ́fíìsì wa ní Amẹ́ríkà sọ pé kò sí ìkankan lára àwọn ará wa tó kú.
However, one of our sisters was injured when a tornado completely destroyed her home in Fort Valley, Georgia.	Àmọ́ arábìnrin wa kan fara pa nígbà tí ìjì líle ba ilé rẹ̀ jẹ́ pátápátá ní ìlú Fort Valley, ìpínlẹ̀ Georgia.
She is getting the necessary medical attention at a nearby hospital.	Wọ́n ti ń tọ́jú rẹ̀ nílé ìwòsàn kan tó wà nítòsí.
Additionally, the branch reports that six of our brothers’ homes sustained damage and four others were totally destroyed.	Yàtọ̀ síyẹn, ẹ̀ka ọ́fíìsì sọ pé ilé mẹ́fà àwọn ará wa ni ìjì náà bà jẹ́, ó sì wó ilé mẹ́rin míì pátápátá.
Under the direction of circuit overseers in the area, publishers have supplied food, shelter, and clothing to the affected brothers, and local elders are providing spiritual comfort.	Àwọn alábòójútó àyíká tó wà lágbègbè náà ń ṣètò báwọn ará ṣe ń rí oúnjẹ, ibi tí wọ́n á gbé àti aṣọ, àwọn alàgbà sì ń fi Bíbélì fún wọn níṣìírí.
We pray that our brothers who have been impacted by this disaster are comforted by our yeartext for 2019, “Do not be anxious, for I am your God.	Àdúrà wa ni pé kí àwọn ará wa tí àjálù yìí kàn rí ìtùnú nínú ẹṣin ọdún wa ti 2019 tó sọ pé, “Má wò yí ká, nítorí èmi ni Ọlọ́run rẹ.
	
The ongoing economic crisis in Venezuela continues to affect our brothers and sisters.	Bí ètò ọrọ̀ ajé ṣe túbọ̀ ń dẹnu kọlẹ̀ ní Fẹnẹsúélà nípa lórí àwọn ará wa lọ́kùnrin àti lóbìnrin.
Every week, the branch office in Venezuela receives reports of publishers who have been victims of crimes.	Ọ̀sọ̀ọ̀sẹ̀ ni ìròyìn nípa àwọn ará wa tí wọ́n hùwà ọ̀daràn sí ń dé ẹ̀ka ọ́fíìsì wa ní Fẹnẹsúélà.
Also, numerous Kingdom Halls in the country have been burglarized.	Bákan náà, ọ̀pọ̀ Gbọ̀ngàn Ìjọba lórílẹ̀-èdè náà ni wọ́n ti jí àwọn nǹkan tó wà nínu rẹ̀ kó lọ.
Our brothers face hyperinflation as well as shortages of food, medicine, and other basic goods.	Àwọn ará wa ń fara dà á bó tiẹ̀ jẹ́ pé gbogbo nǹkan ló ti gbówó lérí, bẹ́ẹ̀ ni kò sí oúnjẹ, oògùn àtàwọn nǹkan tó ṣe pàtàkì míì.
Since 2013, over 20,000 publishers have fled to other countries, including Argentina, Brazil, Chile, Colombia, Ecuador, Italy, Peru, Portugal, Spain, and the United States.	Látọdún 2013, ó lé ní ọ̀kẹ́ kan (20,000) akéde tó ti sá lọ́ sáwọn orílẹ̀-èdè míì bíi, Ajẹntínà, Brazil, Chile, Kòlóńbíà, Ecuador, Ítálì, Peru, Pọ́túgà, Sípéènì àti Amẹ́ríkà.
* Despite these difficult circumstances, the approximately 140,000 Jehovah’s Witnesses who remain in Venezuela are active in their spiritual activities.	* Láìka gbogbo ìṣòro yìí sí, nǹkan bí ẹgbẹ̀rún lọ́nà ogóje (140,000) Ẹlẹ́rìí Jèhófà tó wà ní Fẹnẹsúélà báyìí ń bá ìjọsìn wọn lọ.
The branch office in Venezuela continues to organize the ongoing relief work within the country.	Ẹ̀ka ọ́fíìsì wa ní Fẹnẹsúélà kò dáwọ́ dúró láti máa ṣètò ìrànwọ́ lórílẹ̀-èdè náà.
There are now 60 relief committees, which have primarily been tasked with distributing food to the brothers and sisters.	Lọ́wọ́lọ́wọ́ báyìí, ọgọ́ta (60) ìgbìmọ̀ tó ń ṣètò ìrànwọ́ ló ń ṣiṣẹ́ kára láti pín oúnjẹ fáwọn ará lọ́kùnrin àti lóbìnrin.
To date, the Venezuela branch, with the assistance of the Brazil branch, has distributed hundreds of tons of donated food to over 64,000 publishers in 1,497 congregations.	Títí di báyìí, ẹ̀ka ọ́fíìsì wa ní Fẹnẹsúélà pẹ̀lú èyí tó wà nílẹ̀ Brazil ti pín oúnjẹ tí àwọn ará kó jọ, tó sì kún ọ̀pọ̀lọpọ̀ ọkọ̀ akẹ́rù fún àwọn akéde tó lé ní ẹgbẹ̀rún mẹ́rìnlélọ́gọ́ta (64,000) láwọn ìjọ ẹgbẹ̀rún kan, ọgọ́rùn-ún mẹ́rin àti mẹ́tàdínlọ́gọ́rùn-ún (1,497).
The Venezuela branch also continues to help care for the spiritual needs of the brothers and sisters.	Ẹ̀ka ọ́fíìsì wa ní Fẹnẹsúélà tún ń pèsè àwọn ohun táwọn ará nílò láti máa bá ìjọsìn wọn lọ.
This summer, there were 122 “Be Courageous”! Regional Conventions held throughout the country, the last of which concluded on September 2, 2018.	Lọ́dún yìí, Àpéjọ Agbègbè “Jẹ́ Onígboyà”! méjìlélọ́gọ́fà (122) ni wọ́n ṣe káàkiri orílẹ̀-èdè náà, September 2, 2018 ni wọ́n parí èyí tó kẹ́yìn lára wọn.
The conventions provided a vital spiritual boost to the brothers and sisters, many of whom had to overcome severe economic challenges to attend.	Àpéjọ Agbègbè yìí túbọ̀ fún àwọn ará lókun gan-an nípa tẹ̀mí, ọ̀pọ̀ lára wọn ló sì tiraka gan-an kí wọ́n tó lè wá sí àpéjọ náà.
Witnesses in Venezuela are actively comforting the many distressed people in the country with the Bible’s message.	Àwọn ará ní Fẹnẹsúélà ń ṣiṣẹ́ kára láti fi ọ̀rọ̀ Bíbélì tu ọ̀pọ̀ àwọn tí wàhálà ti bá lórílẹ̀-èdè náà nínú.
Currently, publishers conduct close to 200,000 Bible studies each month.	Ní báyìí, iye ìkẹ́kọ̀ọ́ Bíbélì táwọn akéde ń darí lóṣooṣù fẹ́rẹ̀ẹ́ tó ọ̀kẹ́ mẹ́wàá (200,000).
There has also been an increase of newly interested ones attending congregation meetings, and 7,259 individuals were baptized.	Iye àwọn tó ń kẹ́kọ̀ọ́, tí wọ́n sì ń wá sípàdé ti pọ̀ sí i, àwọn ẹgbẹ̀rún méje ọgọ́rùn-ún mẹ́jì àti mọ́kàndínlọ́góta (7,259) ló sì ṣèrìbọmi.
These positive spiritual developments demonstrate that God’s spirit is fortifying our Venezuelan brothers and sisters.	Àwọn ìtẹ̀síwájú tí à ń rí yìí fi hàn pé ẹ̀mí Ọlọ́run ló ń fún àwọn ará wa ní Fẹnẹsúélà lágbára.
We pray that they continue to trust in Jehovah until his Kingdom ends all present distresses.—Proverbs 3:5, 6.	Àdúrà wa ni pé kí wọ́n gbára lé Jèhófà títí dìgbà tí Ìjọba rẹ̀ máa fòpin sí gbogbo wàhálà tí à ń kojú báyìí.—Òwe 3:5, 6.
For more information on the situation in Venezuela, watch the video Venezuela—Love and Faith During Difficult Times.	Tó o bá fẹ́ mọ̀ sí i nípa ohun tó ń ṣẹlẹ̀ ní Fẹnẹsúélà, wo fídíò Fẹnẹsúélà—Wọ́n Ní Ìfẹ́ àti Ìgbàgbọ́ Bí Nǹkan Tiẹ̀ Nira.
^ par. 2 In times of economic, social, or political crisis, each publisher must decide whether or not to flee their country of residence.	^ ìpínrọ̀ 2 Láwọn àkókò tí ọrọ̀ ajé àti ètò ìṣèlú ò bá fara rọ, akéde kọ̀ọ̀kàn ló máa pinnu bóyá kí òun kúrò lórílẹ̀-èdè tóun ń gbé tàbí kóun dúró.
The organization does not promote or encourage one’s decision to either leave or remain.	Ètò Ọlọ́run kì í pinnu fáwọn èèyàn bóyá kí wọ́n kúrò tàbí kí wọ́n dúró.
	
The social and economic crisis in Venezuela continues.	Ìlú ò fara rọ, ọrọ̀ ajé sì ti dẹnu kọlẹ̀ lórílẹ̀-èdè Fẹnẹsúélà.
Access to food, water, fuel, and medicine is severely limited because of shortages and high prices.	Àwọn èèyàn ò rí oúnjẹ, omi, epo pẹtiróòlù, ati oògùn tí wọ́n máa lò torí kò sí lárọ̀ọ́wọ́tó, èyí tó wà sì gbówó lérí.
Frequent power outages have intensified the food shortages, as the lack of power interferes with refrigeration.	Àìsí iná ti mú kí oúnjẹ túbọ̀ ṣọ̀wọ́n, torí kò sí bí wọ́n á ṣe tọjú rẹ̀ kó má bàa bà jẹ́.
