English,Yoruba
"BG: But I think what surprised many people is it's not only sudden, but it wasn't supposed to be sudden.","BG: ṣùgbọ́n mo rò wí pé nǹkan tó ya ọ̀pọ̀lọpọ̀ ènìyàn lẹ́nu ni wí pé ṣé kò tíì yá jù, ṣùgbọ́n kò yẹ kí ó yá."
The war in Syria has been happening for five years.,Ogun tó wà ní orílẹ̀-ède Syria ti ń ṣẹlẹ̀ fún ọdún márùn-ún.
Millions of refugees are in camps and villages and towns around Syria.,Àádọ́ta-ọ̀kẹ́ àwọn atìpó wà ní ìpàgọ́ àti àwọn abúlé àti àwọn agbègbè tó yí orílẹ̀-ède Syria.
"You have yourself warned about the situation and about the consequences of a breakdown of Libya, for example, and yet Europe looked totally unprepared.","Wọ́n ti kìlọ̀ fún yín nípa ìṣẹ̀lẹ̀ náà àti àpadàbọ ìdàrúdápọ̀ ní orílẹ̀-ède Libya, fún àpẹẹrẹ, síbẹ̀ ilẹ̀ Europe dàbi ẹni tí ò tíì ṣetán."
"AG: Well, unprepared because divided, and when you are divided, you don't want to recognize the reality.","AG: Ó dáa, aìmúrasílẹ̀ nítorí ìpínyà, tí ẹ bá d sì ẹ̀ ti pínyà, ẹ ò ní fẹ́ rí òótọ́."
"You prefer to postpone decisions, because you do not have the capacity to make them.","Ó máa tẹ́ ẹ yín lọ́rùn láti sún ìpinnu síwájú, nítorí ẹ ò ní ìkápá láti ṣewọ́n."
"And the proof is that even when the spike occurred, Europe remained divided and was unable to put in place a mechanism to manage the situation.","Ẹ̀rí ni wí pé kódà nígbà tí àlékún náà ṣẹlẹ̀, ilẹ̀ Europe ṣì pín síbẹ̀ wọn ò sì ní ànfànní láti ṣètò tí yóò mójú tó ìṣẹ̀lẹ̀ náà."
You talk about one million people.,Ẹ sọ̀rọ̀ nípa ẹgbẹ̀rún-lọ́na-ẹgbẹ̀rún kan ènìyàn.
"It looks enormous, but the population of the European Union is 550 million people, which means we are talking about one per every [550] Europeans.","Ó jọ bi ẹní pọ̀, ṣùgbọ́n àpapọ̀ ènìyàn ni Àjọ-ìgbìmọ Ilẹ̀ Europe jẹ́ ẹgbẹ̀rún-lọ́na-ẹgbẹ̀rún ọ̀tà-dín-léwà-dín-lẹ́gbẹ̀ta àwọn ènìyàn, tó túmọ̀ sí wí pé à ń sọ̀rọ̀ nípa ọ̀kan nínú gbogbo [ọ̀tà-dín-léwà-dín-lẹ́gbẹ̀ta] àwọn ọmọ ilẹ̀ Europe."
"Now, in Lebanon, we have one refugee per three Lebanese.","Báyìí, ní Lebanon, a ní atìpó kan nínú ọmọ orílẹ̀ ède Lebanon mẹ́ta."
And Lebanon?,Orílẹ̀-ède Lebanon ńkọ́?
"Struggling, of course, but it's managing.","Ó ń tiraka, bẹ́ẹ̀ ni, ṣùgbọ́n ó ń gbìyànjú."
"So, the question is: is this something that could have been managed if -- not mentioning the most important thing, which would have been addressing the root causes, but forgetting about root causes for now, looking at the phenomenon as it is -- if Europe were able to come together in solidarity to create an adequate reception capacity of entry points?","Nítorí náà, ìbéèrè náà ni wí pé: nǹkan yìí ni wọn ò bá ti ṣàmójútó rẹ̀ tó bá ṣe wí pe -- láìmẹ́nu ba nǹkan tó ṣe pàtàkì jùlọ, tí ò bá ti yanjú okùnfa ìpìlẹ rẹ̀, ṣùgbọ́n ká gbàgbé nípa okùnfà ìpìlẹ rẹ̀ báyì, bí a ṣé ń wo nǹkan náà bó ṣe rí yìí -- tí ilẹ̀ Europe bá lè parapọ̀ ní ìṣọ̀kan láti pèse àyè ìgbàlejò tó péye ní àwọn ọ̀nà àbáwọlé ńkọ́?"
"But for that, the countries at entry points need to be massively supported, and then screening the people with security checks and all the other mechanisms, distributing those that are coming into all European countries, according to the possibilities of each country.","Ṣùgbọ́ fún ìyẹn, àwọn orílẹ̀-èdè tó wà ní àwọn ọ̀nà àbáwọlé nílò ìràlọ́wọ́ tó pọ̀, àti ṣíṣe àyẹ̀wò fún àwọn ènìyàn náà pẹ̀lú àyẹ̀wò ajẹmọ́-ààbò àti gbogbo àwọn ètò míràn, pínpín àwọn tí wọ́n ń wọ gbogbo orílẹ̀-èdè Europe, gẹ́gẹ́ bi aṣe é ṣe orílẹ̀-èdè kọ̀ọ̀kan."
"I mean, if you look at the relocation program that was approved by the Commission, always too little too late, or by the Council, too little too late --","Mò ń sọ nípa pé, tí ẹ bá wo ètò ìṣípòpadà tí Àjọ náà fọwọ́sí, ó ń kéré jù ó ń pẹ́ jù ní gbogbo ìgbà, tàbí látọ́dọ̀ Àjọ náà, ó ń kéré jù ó ń pẹ́ jù."
BG: It's already breaking down.,BG: Ó ti ń dẹnukọlẹ̀.
AG: My country is supposed to receive four thousand.,AG: ó yẹ kí orílẹ̀-èdè mi gba ẹgbẹ̀rún merin.
Four thousand in Portugal means nothing.,Ẹgbẹ̀rún mẹ́rin ní orílẹ̀-ède Portugal ò túmọ̀ sí nǹkankan.
"So this is perfectly manageable if it is managed, but in the present circumstances, the pressure is at the point of entry, and then, as people move in this chaotic way through the Balkans, then they come to Germany, Sweden, basically, and Austria.","Èyí ṣe é mójútó dáadáa tí wọ́n bá mójúto, ṣùgbọ́n pẹ̀lú nǹkan tó ń ṣẹlẹ̀ lọ́wọ́, ọ̀nà àbáwọlé ni ìṣòro wà, lẹ́yìn náà, bí àwọn ènìyàn ṣe ń rìn lọ́nà ìdàrúdápọ̀ sí Balkan, tí wọ́n sì wá sí orílẹ̀-ède Germany, Sweden, ní pàtàkì jùlọ, àti Austria."
"They are the three countries that are, in the end, receiving the refugees.","Àwọn ni orílẹ̀-èdè mẹ́ta tí, nígbẹ́yìn, wón ń gba àwọn atìpó náà."
The rest of Europe is looking without doing much.,Àwọn ará ilẹ̀ Europe tókù ń wò láìṣe nǹkankan.
"BG: Let me try to bring up three questions, playing a bit devil's advocate.","BG: e jẹ́ kí n bèrè ìbéèrè mẹ́ta, kí ń ṣe ìṣe alátakò."
"I'll try to ask them, make them blunt.","Màá gbìyànjú láti bère wọn, láti sọ ojú abẹ níkò."
"But I think the questions are very present in the minds of many people in Europe right now, the first, of course, is about numbers.","Ṣùgbọ́n mo rò wí pé àwọn ìbéèrè náà wà ní ọkàn ọ̀pọ̀lọpọ̀ àwọn ènìyàn nílẹ̀ Europe lọ́wọ́lọ́wọ́ báyìí, àkọ́kọ́, bẹ́ẹ̀ ni, nípa iye wọn."
"You say 550 million versus one million is not much, but realistically, how many people can Europe take?","Ẹ ní ọ̀tà-dín-léwà-dín-lẹ́gbẹ̀ta kojú ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún kan ti pọ̀jù, ṣùgbọ́n lóòótọ́, ènìyàn mélòó ni ilẹ̀ Europe lè gbà?"
"AG: Well, that is a question that has no answer, because refugees have the right to be protected.","AG: Ó dára, ìbéèrè tí ò ní ìdáhùn nìyẹn, nítorí àwọn atìpó ní ẹ̀tọ́ sí ìdáààbòbò."
"And there is such a thing as international law, so there is no way you can say, ""I take 10,000 and that's finished.","Nǹkan tó jọ bí òfin ilẹ̀ òkèré wà, nítorí náà kò sí ọ̀nà tí ẹ lè fi sọ wí pé, “Mo mú ẹgbẹ̀rún mẹ́wà ìyen sì ti tán."
""" I remind you of one thing: in Turkey, at the beginning of the crisis, I remember one minister saying, ""Turkey will be able to receive up to 100,000 people.","“ Mo rán-an yín létí nǹkankan: ní orílẹ̀-ède Turkey, ní ìbẹ̀rẹ rògbòdìyàn náà, mo rántí alákòso kan tó ń sọ wí pé, “orílẹ̀-ède Turkey máa lè gbà tó ẹgbẹ̀rún lónà ọgọ́rùn ènìyàn."
""" Turkey has now two million three-hundred thousand or something of the sort, if you count all refugees.","“ Orílẹ̀-ède Turkey ti ní ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún mẹ́ta àti ẹgbẹ̀rún lọ́nà ọ̀rìn-dín-nírinwó tàbí nǹkan tó jọ bẹ́ẹ̀, tí ẹ bá ka gbogbo àwọn atìpó náà."
So I don't think it's fair to say how many we can take.,Torí náà mí ò rò wí pé ó bójúmu láti sọ wí pé mélòó ni a lè gbà.
What it is fair to say is: how we can we organize ourselves to assume our international responsibilities?,Nǹkan tó bójúmu láti sọ ni wí pé: báwo la ṣelè ṣèto arawa láti gba ojúṣe ilẹ̀-òkère wa?
"And Europe has not been able to do so, because basically, Europe is divided because there is no solidarity in the European project.","Ilẹ̀ Europe kò tíì rí ìyẹn ṣe, nítorí ní pàtàkì, ilẹ̀ Europe ti pín nítorí kò sí ìṣọ̀kan nínú iṣẹ́-àkàṣe ilẹ̀ Europe."
And it's not only about refugees; there are many other areas.,Kì í ṣe nípa àwọn atìpó nìkan; àwọn àyè míràn tún wà.
"And let's be honest, this is the moment in which we need more Europe instead of less Europe.","Ẹ jẹ́ ká sọ òdodo, àsìkò náà rè é tó ṣe wí pé a nílò ọ̀pọ Europe yàtọ̀ sí díẹ̀ Europe."
"But as the public less and less believes in European institutions, it is also each time more difficult to convince the public that we need more Europe to solve these problems.","Ṣùgbọ́n bí àwọn ará ìlú ṣe ń ní ìgbàgbọ́ tó kéré nínú àwọn ilé-iṣẹ́ ilẹ Europe, ní àsìkò kọ̀ọ̀kan yìí náà ló máa ń nira láti yí àwọn ará-ìlú lọ́kàn padà pé a nílò ọ̀pọ ilẹ̀-europe láti yanjú àwọn ìṣòro wọ̀nyìí."
"BG: We seem to be at the point where the numbers turn into political shifts, particularly domestically.","BG: Ó jọ bí ẹni wí pé a ti dé ibi tí nọ́ḿbà náà ti yí padà di àyípadà òṣèlú, pàápàá jùlọ lábẹ́lé."
"We saw it again this weekend in France, but we have seen it over and over in many countries: in Poland and in Denmark and in Switzerland and elsewhere, where the mood changes radically because of the numbers, although they are not very significant in absolute numbers.","A tún rí i lópin ọ̀sẹ̀ yìí lórílẹ̀-ède France, ṣùgbọ́n a ti rí i láìmọye ìgbà ní ọ̀pọ̀lọpọ̀ àwọn orílẹ̀-èdè: ní Poland àti ní Denmark àti ní Switzerland àti ibòmíràn, níbi tí ìmúlára ti yípadà nítorí nọ́ḿbà, bó tilẹ̀ jẹ́ wí pé wọn ò fi bẹ́ẹ̀ ṣe pàtàkì nínú gbogbo oǹkà."
The Prime Minister of --,Olórí ìgbìmọ̀ ìjọba ti --
"AG: But, if I may, on these: I mean, what does a European see at home in a village where there are no migrants?","AG: ṣùgbọ́n, tí mo bá lè, lórí àwọn wọ̀nyí: mò ń sọ nípa pé, kíni ọmọ ilẹ̀ Europe ń rí nílé ní abúlé níbi tí kò sí àwọn aṣíkiri?"
"What a European sees is, on television, every single day, a few months ago, opening the news every single day, a crowd coming, uncontrolled, moving from border to border, and the images on television were of hundreds or thousands of people moving.","Nǹkan tí ọmọ ilẹ̀ Europe ń rí ni, lórí ẹ̀rọ amóhùn-máwòrán, lójoojúmọ́, ní oṣù díẹ̀ sẹ́yìn, ṣíṣí ìròyìn ní ọjọ́ kọ̀ọ̀kan, àwọn èrò tó ń bọ̀, láì ní ìdarí, tí wọ́n ń lọ láti ibodè sí ibodè, àwọn àwòrán lórí ẹ̀rọ amóhùn-máwòrán jẹ́ ti àwọn ẹgbẹ̀rún lọ́nà ọgọ́rùn àwọn ènìyàn tí wọ́n ń lọ."
And the idea is that nobody is taking care of it -- this is happening without any kind of management.,Èrò wa ni wí pé kò sí ẹni tó ń ṣe àmójútó rẹ̀ -- èyí ń ṣẹlẹ̀ láìsí àmójútó kankan.
"And so their idea was, ""They are coming to my village.","Nítorí náà èro wọn ni wí pé, “Wọ́n ń bọ̀ wá sí abúlé mi."
""" So there was this completely false idea that Europe was being invaded and our way of life is going to change, and everything will -- And the problem is that if this had been properly managed, if people had been properly received, welcomed, sheltered at point of entry, screened at point of entry, and the moved by plane to different European countries, this would not have scared people.","“ Èro irọ́ pátápátá yìí wà wí pé wọ́n ń kógun ja ilẹ̀ Europe àti wí pé àṣa wa máa yí padà, gbogbo nǹkan náà ló máa rí bẹ́ẹ̀ -- ìṣòro náà ni wí pé tí wọ́n bá ti mójútó o dáadáa ni, tí wọ́n bá gba àlejò àwọn ènìyàn bó ṣe tọ́ ni, tí wọ́n gbà wọ́n, tí wọ́n fún wọn lórùlé ní enu àbáwọlé, tí wọ́n ṣe àyẹ̀wo wọn ní ẹnu àbáwọlé, tí wọ́n sì fi ọkọ̀ òfuurufú gbé wọn lọ sí oríṣiríṣi orílẹ̀-ède ilẹ̀ Europe, èyí ò bá ti má dẹ́rùba àwọn ènìyàn."
"But, unfortunately, we have a lot of people scared, just because Europe was not able to do the job properly.","Ṣùgbọ́n, ó ṣeni láànú, a dẹ́rùba ọ̀pọ̀lọpọ̀ àwọn ènìyàn, nítorí ilẹ̀ Europe ò ní àǹfààní láti ṣiṣẹ́ náà bó ṣe yẹ."
"BG: But there are villages in Germany with 300 inhabitants and 1,000 refugees.",BG: ṣùgbọ́n àwọn abúlé kan wà ní orílẹ̀-ède Germany pẹ̀lu ọ̀rìn-dín-nírinwó àwọn olùgbé àti ẹgbẹ̀rún kan àwọn ogúnléndé.
"So, what's your position?","Nítorí náà, kíni ipò yín?"
How do you imagine these people reacting?,Báwo lẹ ṣe rò wí pé àwọn ènìyàn yìí ṣe ń húwà?
"AG: If there would be a proper management of the situation and the proper distribution of people all over Europe, you would always have the percentage that I mentioned: one per each 2,000.","AG: Tí àmójútó tó bójúmu bá wà fún ìṣẹ̀lẹ̀ náà àti pínpín àwọn ènìyàn káàkiri ilẹ̀ Europe lónà tó bójúmu, e ó máa ní ìdá tí mo mẹ́nubà ní gbogbo ìgbà: ẹyọkan nínú ẹgbẹ̀rún méjì."
"It is because things are not properly managed that in the end we have situations that are totally impossible to live with, and of course if you have a village -- in Lebanon, there are many villages that have more Syrians than Lebanese; Lebanon has been living with that.","Nítorí pé wọn ò ṣàmójútó nǹkan lónà tó yẹ nígbẹ́yìn lafi ní ìṣẹ̀lẹ̀ tí kò ṣe é ṣe láti gbé pẹ̀lú rárá, bẹ́ẹ̀ sì ni tí ẹ bá ní abúlé kan -- ní orílẹ̀-ède Lebanon, ọ̀pọ̀lọpọ̀ àwọn abúlé ló wà tí wọ́n ní ọ̀pọ̀ àwọn ọmọ orílẹ̀-ède Syria ju ọmọ orílẹ̀-ède Lebanon lọ; orílẹ̀-ède Lebanon ti ń gbé pẹ̀lú ìyẹn."
"I'm not asking for the same to happen in Europe, for all European villages to have more refugees than inhabitants.","Mi ò sọ wí pé kí irú rẹ̀ ṣẹlẹ̀ ní ilẹ̀ Europe, fún gbogbo àwọn abúlé nílẹ̀ Europe láti ní atìpó ju àwọn olùgbé lọ."
"What I am asking is for Europe to do the job properly, and to be able to organize itself to receive people as other countries in the world were forced to do in the past.","Nǹkan tí mò ń bèrè ni kí ilẹ̀ Europe ṣe iṣẹ́ náà bó ṣe tọ́, láti lè ṣe àtúntò ara rẹ̀ láti gba àwọn ènìyàn gẹ́gẹ́ bi wọ́n ṣe fipá mú àwọn orílẹ̀-èdè míràn lágbàyé láti ṣe é sẹ́yìn."
"BG: So, if you look at the global situation not only at Europe --","BG: nítorí náà, tí ẹ bá wo ìṣẹ̀lẹ̀ náà lágbàyé tí kìí ṣe ilẹ̀ Europe nìkan --"
BG: Yes!,BG: bẹ́ẹ̀ ni!
"BG: If you look at the global situation, so, not only at Europe, I know you can make a long list of countries that are not really stepping up, but I'm more interested in the other part -- is there somebody who's doing the right thing?","BG: Tí ẹ bá wo ìṣẹ̀lẹ náà lágbàyé, nítorí, kìí ṣe ní ilẹ̀ Europe nìkan, mo mọ̀ wí pé ẹ lè ṣe àkójọpọ̀ àwọn orílẹ̀-èdè tí wọn ò gbéra sọ, ṣùgbọ́n mo nífẹ̀ nínú apá kejì -- ǹjẹ́ ènìkán wà tó ń ṣe nǹkan tó yẹ?"
"AG: Well, 86 percent of the refugees in the world are in the developing world.","AG: Ó dára, ìdá 86 àwọn ogúnléndé tó wà lágbàyé ni wọ́n wà ní àwọn orílẹ̀-èdè tó ń dágbà sókè."
"And if you look at countries like Ethiopia -- Ethiopia has received more than 600,000 refugees.",Bí ẹ bá wo àwọn orílẹ̀-èdè bi Ethiopia -- Ethiopia ti gba àwọn ogúnléndé tó ju ẹgbẹ̀rún-lọ́nà 600 lọ.
All the borders in Ethiopia are open.,Gbogbo ibodè Ethiopia ló wà ní ṣíṣí sílè.
"And they have, as a policy, they call the ""people to people"" policy that every refugee should be received.","Wọ́n sì ní, gẹ́gẹ́ bi ìpinnu, tí wọ́n ń pè ní ìpinnu “ènìyàn sí ènìyàn” wí pé gbogbo ogúnléndé gbọ́dọ̀ di gbígbà wọlé."
"And they have South Sudanese, they have Sudanese, they have Somalis.","Wọ́n sì ní àwọn ọmọ orílẹ̀-ède South Sudan, wọ́n ní àwọn ọmọ orílẹ̀-ède Sudan, wọ́n ní àwọn ọmọ orílẹ̀-ède Somalia."
They have all the neighbors.,Wọ́n ní gbogbo àwọn alájọgbé.
They have Eritreans.,Wọ́n ní àwọn ọmọ orílẹ̀-ède Eritrea.
"And, in general, African countries are extremely welcoming of refugees coming, and I would say that in the Middle East and in Asia, we have seen a tendency for borders to be open.","Làpapọ̀, àwọn orílẹ̀-èdè Adúláwò ń gba àwọn atìpó tó ń bọ̀ gidi gan-an, mà á sì sọ wí pé ní Àárín Gbùngbun Ìlà Oòrùn àti ní Asia, a ti rí aṣe é ṣe fún ibodè láti di ṣíṣí sílẹ̀."
